MANDT,WERKS,MATNR,BUDAT,MENGE,NETWR,WAERS
100,S03,TIRE-0008,2025-03-19,15,5593.86,CAD
100,S04,FEED-0057,2025-03-19,7,3008.45,CAD
100,S05,FUEL-0051,2025-03-19,25,9216.75,CAD
100,S06,LUBE-0010,2025-03-19,22,7370.75,CAD
100,S05,TIRE-0021,2025-03-19,26,2182.82,CAD
100,S05,FUEL-0049,2025-03-19,34,2962.23,CAD
100,S02,LUBE-0034,2025-03-19,24,13382.74,CAD
100,S05,TIRE-0009,2025-03-19,8,905.93,CAD
100,S02,TIRE-0021,2025-03-20,6,425.43,CAD
100,S04,FEED-0016,2025-03-20,11,5732.93,CAD
100,S05,HDWR-0011,2025-03-20,25,3222.45,CAD
100,S03,FUEL-0051,2025-03-20,14,5407.93,CAD
100,S04,TIRE-0005,2025-03-20,24,1252.22,CAD
100,S05,FEED-0040,2025-03-20,14,5674.11,CAD
100,S04,SEED-0078,2025-03-20,13,829.89,CAD
100,S03,TIRE-0012,2025-03-20,22,3961.75,CAD
100,S02,FEED-0033,2025-03-21,18,7420.74,CAD
100,S06,FUEL-0066,2025-03-21,27,7270.49,CAD
100,S06,SEED-0013,2025-03-21,13,5602.88,CAD
100,S02,HDWR-0053,2025-03-21,10,2273.31,CAD
100,S04,LUBE-0037,2025-03-21,22,2997.55,CAD
100,S03,TIRE-0008,2025-03-21,17,5707.82,CAD
100,S02,FEED-0029,2025-03-21,15,7738.62,CAD
100,S06,HDWR-0011,2025-03-22,24,3107.95,CAD
100,S01,HDWR-0052,2025-03-22,6,2844.66,CAD
100,S04,LUBE-0035,2025-03-22,14,697.42,CAD
100,S06,LUBE-0035,2025-03-23,20,1009.49,CAD
100,S03,LUBE-0026,2025-03-23,3,161.47,CAD
100,S03,SEED-0056,2025-03-23,1,86.41,CAD
100,S06,LUBE-0050,2025-03-23,9,2872.95,CAD
100,S04,LUBE-0065,2025-03-24,20,3541.09,CAD
100,S02,HDWR-0011,2025-03-24,17,2089.13,CAD
100,S01,LUBE-0048,2025-03-24,3,783.96,CAD
100,S05,FEED-0040,2025-03-24,21,8489.7,CAD
100,S01,LUBE-0031,2025-03-24,26,11731.73,CAD
100,S02,LUBE-0036,2025-03-24,18,1882.16,CAD
100,S03,FEED-0016,2025-03-24,27,12877.88,CAD
100,S03,FEED-0016,2025-03-24,25,12225.19,CAD
100,S04,TIRE-0021,2025-03-24,20,1466.76,CAD
100,S02,FEED-0040,2025-03-24,11,4398.71,CAD
100,S04,TIRE-0008,2025-03-25,13,4650.81,CAD
100,S01,FEED-0029,2025-03-25,14,7490.94,CAD
100,S01,FUEL-0019,2025-03-25,27,8878.4,CAD
100,S02,TIRE-0021,2025-03-25,5,362.69,CAD
100,S04,FUEL-0015,2025-03-25,24,4212.6,CAD
100,S04,LUBE-0068,2025-03-25,22,11484.96,CAD
100,S04,FEED-0057,2025-03-25,3,1286.94,CAD
100,S04,FEED-0074,2025-03-26,11,2117.29,CAD
100,S03,FUEL-0015,2025-03-26,21,3724.29,CAD
100,S04,SEED-0020,2025-03-26,12,5391.53,CAD
100,S01,TIRE-0009,2025-03-26,24,2921.32,CAD
100,S03,TIRE-0009,2025-03-26,19,2028.09,CAD
100,S06,HDWR-0060,2025-03-26,20,5754.65,CAD
100,S06,TIRE-0045,2025-03-26,15,6507.47,CAD
100,S05,TIRE-0024,2025-03-27,27,13905.51,CAD
100,S02,FUEL-0079,2025-03-27,25,10941.33,CAD
100,S01,SEED-0055,2025-03-27,11,4576.34,CAD
100,S04,TIRE-0005,2025-03-27,5,288.87,CAD
100,S01,HDWR-0059,2025-03-27,27,5817.96,CAD
100,S05,LUBE-0050,2025-03-27,1,333.85,CAD
100,S04,LUBE-0026,2025-03-28,19,811.39,CAD
100,S01,FUEL-0051,2025-03-28,18,7090.73,CAD
100,S04,LUBE-0034,2025-03-28,11,6028.58,CAD
100,S02,FUEL-0017,2025-03-28,18,1078.35,CAD
100,S06,FUEL-0028,2025-03-28,21,10240.17,CAD
100,S05,FEED-0014,2025-03-28,10,3679.41,CAD
100,S02,FUEL-0049,2025-03-29,22,2130.05,CAD
100,S03,FUEL-0028,2025-03-29,9,5052.07,CAD
100,S01,FUEL-0069,2025-03-29,16,8475.79,CAD
100,S01,LUBE-0031,2025-03-30,28,12748.9,CAD
100,S02,SEED-0041,2025-03-30,25,3577.78,CAD
100,S06,LUBE-0002,2025-03-30,28,4017.68,CAD
100,S06,LUBE-0037,2025-03-31,10,1501.43,CAD
100,S06,SEED-0041,2025-03-31,14,1791.69,CAD
100,S05,FEED-0033,2025-03-31,23,7489.75,CAD
100,S06,FUEL-0023,2025-03-31,14,6238.03,CAD
100,S05,TIRE-0012,2025-03-31,24,4059.44,CAD
100,S04,TIRE-0008,2025-03-31,13,4690.48,CAD
100,S03,SEED-0020,2025-03-31,16,5661.31,CAD
100,S05,LUBE-0026,2025-04-01,18,954.28,CAD
100,S04,HDWR-0059,2025-04-01,34,7251.73,CAD
100,S02,LUBE-0010,2025-04-01,21,7941.42,CAD
100,S02,TIRE-0024,2025-04-01,30,14289.35,CAD
100,S06,LUBE-0050,2025-04-01,18,5349.7,CAD
100,S05,FEED-0074,2025-04-01,19,4041.17,CAD
100,S01,FUEL-0025,2025-04-01,28,9657.58,CAD
100,S02,FEED-0016,2025-04-02,40,18427.44,CAD
100,S04,LUBE-0037,2025-04-02,23,2810.44,CAD
100,S01,SEED-0007,2025-04-02,56,7069.57,CAD
100,S03,FEED-0040,2025-04-02,61,23286.84,CAD
100,S03,HDWR-0058,2025-04-02,18,6569.72,CAD
100,S04,TIRE-0012,2025-04-02,20,3053.29,CAD
100,S01,HDWR-0043,2025-04-02,23,3355.98,CAD
100,S04,FEED-0029,2025-04-02,35,15223.61,CAD
100,S06,TIRE-0076,2025-04-02,13,6397.8,CAD
100,S04,HDWR-0060,2025-04-02,21,5450.63,CAD
100,S02,FUEL-0049,2025-04-03,15,1214.53,CAD
100,S06,SEED-0007,2025-04-03,23,2533.0,CAD
100,S03,LUBE-0048,2025-04-03,23,5255.68,CAD
100,S02,LUBE-0068,2025-04-03,7,3288.28,CAD
100,S03,HDWR-0011,2025-04-03,20,2650.49,CAD
100,S05,HDWR-0043,2025-04-03,11,1641.92,CAD
100,S03,HDWR-0043,2025-04-03,21,3564.97,CAD
100,S03,LUBE-0010,2025-04-03,12,4776.08,CAD
100,S05,FUEL-0051,2025-04-03,26,11420.74,CAD
100,S06,FEED-0032,2025-04-03,26,6093.42,CAD
100,S03,LUBE-0034,2025-04-04,12,6272.33,CAD
100,S04,LUBE-0035,2025-04-04,15,681.96,CAD
100,S06,LUBE-0068,2025-04-04,23,10024.85,CAD
100,S03,TIRE-0076,2025-04-04,8,4019.33,CAD
100,S01,TIRE-0021,2025-04-04,9,785.32,CAD
100,S03,SEED-0062,2025-04-04,25,8974.08,CAD
100,S05,TIRE-0061,2025-04-04,26,10686.66,CAD
100,S03,LUBE-0039,2025-04-04,26,10035.33,CAD
100,S05,FEED-0029,2025-04-05,37,15390.67,CAD
100,S02,SEED-0004,2025-04-05,55,18272.43,CAD
100,S05,HDWR-0043,2025-04-06,12,1830.99,CAD
100,S05,LUBE-0001,2025-04-06,26,2042.62,CAD
100,S06,LUBE-0034,2025-04-06,13,6399.74,CAD
100,S02,LUBE-0039,2025-04-07,17,6242.57,CAD
100,S01,HDWR-0011,2025-04-07,24,2846.53,CAD
100,S05,FEED-0070,2025-04-07,15,3996.13,CAD
100,S03,HDWR-0059,2025-04-07,28,5486.59,CAD
100,S02,HDWR-0053,2025-04-07,17,3215.05,CAD
100,S06,HDWR-0058,2025-04-07,16,5393.48,CAD
100,S04,SEED-0063,2025-04-07,53,22047.89,CAD
100,S02,LUBE-0034,2025-04-08,23,12891.32,CAD
100,S02,TIRE-0008,2025-04-08,17,5232.66,CAD
100,S03,FUEL-0079,2025-04-08,16,7530.64,CAD
100,S03,HDWR-0058,2025-04-08,16,5655.56,CAD
100,S02,LUBE-0026,2025-04-08,6,256.92,CAD
100,S05,SEED-0020,2025-04-08,34,11814.75,CAD
100,S04,HDWR-0043,2025-04-08,17,2667.95,CAD
100,S02,FEED-0014,2025-04-08,34,11337.08,CAD
100,S03,LUBE-0026,2025-04-08,18,836.06,CAD
100,S01,FEED-0057,2025-04-08,33,15935.56,CAD
100,S06,FEED-0032,2025-04-09,44,8851.15,CAD
100,S01,TIRE-0008,2025-04-09,19,7097.22,CAD
100,S02,FUEL-0023,2025-04-09,17,7211.33,CAD
100,S02,SEED-0063,2025-04-09,17,5915.31,CAD
100,S04,FEED-0070,2025-04-09,29,8938.94,CAD
100,S04,SEED-0007,2025-04-10,23,2962.5,CAD
100,S02,TIRE-0009,2025-04-10,13,1374.7,CAD
100,S01,TIRE-0077,2025-04-10,21,4065.6,CAD
100,S05,FEED-0033,2025-04-10,33,11335.76,CAD
100,S06,FEED-0032,2025-04-10,26,4955.94,CAD
100,S05,FEED-0016,2025-04-10,28,14475.47,CAD
100,S01,FUEL-0066,2025-04-10,18,4607.0,CAD
100,S06,HDWR-0038,2025-04-10,18,3351.49,CAD
100,S05,FUEL-0080,2025-04-11,14,1807.63,CAD
100,S03,TIRE-0077,2025-04-11,16,2625.77,CAD
100,S02,FUEL-0023,2025-04-11,3,1516.95,CAD
100,S06,LUBE-0050,2025-04-11,17,5221.32,CAD
100,S01,TIRE-0021,2025-04-11,22,1634.14,CAD
100,S02,HDWR-0038,2025-04-11,22,4539.88,CAD
100,S06,SEED-0042,2025-04-11,44,21102.55,CAD
100,S06,LUBE-0001,2025-04-11,29,2053.16,CAD
100,S02,LUBE-0026,2025-04-11,23,1078.78,CAD
100,S03,LUBE-0002,2025-04-11,18,2810.85,CAD
100,S05,LUBE-0010,2025-04-12,18,7502.85,CAD
100,S04,HDWR-0058,2025-04-12,11,3384.43,CAD
100,S02,FEED-0054,2025-04-13,32,9060.47,CAD
100,S02,SEED-0041,2025-04-13,48,5786.48,CAD
100,S05,FUEL-0046,2025-04-13,22,3026.29,CAD
100,S05,TIRE-0045,2025-04-13,23,9762.8,CAD
100,S01,LUBE-0037,2025-04-14,32,5099.24,CAD
100,S05,SEED-0020,2025-04-14,24,10166.24,CAD
100,S02,HDWR-0052,2025-04-14,28,13511.36,CAD
100,S06,HDWR-0060,2025-04-14,17,4868.19,CAD
100,S05,LUBE-0034,2025-04-14,19,9768.05,CAD
100,S02,FEED-0014,2025-04-14,32,12825.07,CAD
100,S06,FEED-0029,2025-04-14,38,19805.74,CAD
100,S06,TIRE-0009,2025-04-15,29,3009.18,CAD
100,S06,LUBE-0048,2025-04-15,15,4250.48,CAD
100,S01,LUBE-0039,2025-04-15,15,5061.22,CAD
100,S01,FEED-0075,2025-04-15,24,7256.93,CAD
100,S02,FEED-0040,2025-04-15,32,13193.15,CAD
100,S03,FEED-0032,2025-04-15,11,2587.53,CAD
100,S06,SEED-0056,2025-04-15,11,910.69,CAD
100,S06,HDWR-0038,2025-04-16,22,4979.78,CAD
100,S02,SEED-0056,2025-04-16,50,4203.04,CAD
100,S02,FUEL-0025,2025-04-16,28,7823.18,CAD
100,S05,TIRE-0021,2025-04-16,19,1367.49,CAD
100,S01,FUEL-0028,2025-04-16,16,8635.74,CAD
100,S05,TIRE-0077,2025-04-16,16,2615.28,CAD
100,S01,SEED-0071,2025-04-16,59,27516.55,CAD
100,S01,LUBE-0001,2025-04-16,34,2544.57,CAD
100,S03,FEED-0070,2025-04-16,35,9041.83,CAD
100,S03,FUEL-0023,2025-04-17,18,7603.7,CAD
100,S02,FUEL-0079,2025-04-17,13,6446.53,CAD
100,S05,FUEL-0051,2025-04-17,10,4329.53,CAD
100,S04,TIRE-0021,2025-04-17,18,1528.45,CAD
100,S05,FUEL-0023,2025-04-17,1,516.68,CAD
100,S05,LUBE-0027,2025-04-17,12,1716.96,CAD
100,S02,LUBE-0027,2025-04-17,13,1871.94,CAD
100,S06,HDWR-0053,2025-04-17,23,4196.31,CAD
100,S03,SEED-0071,2025-04-17,47,25287.86,CAD
100,S02,LUBE-0010,2025-04-18,22,7685.74,CAD
100,S01,SEED-0020,2025-04-18,22,9392.29,CAD
100,S03,FEED-0029,2025-04-18,11,5794.19,CAD
100,S06,HDWR-0060,2025-04-18,6,1776.64,CAD
100,S06,SEED-0042,2025-04-18,18,8912.38,CAD
100,S01,LUBE-0050,2025-04-18,20,6480.81,CAD
100,S06,SEED-0055,2025-04-18,30,11307.37,CAD
100,S04,FUEL-0017,2025-04-18,13,871.88,CAD
100,S01,HDWR-0053,2025-04-18,9,1640.32,CAD
100,S05,FEED-0032,2025-04-19,29,6047.0,CAD
100,S03,HDWR-0018,2025-04-20,13,797.07,CAD
100,S05,FEED-0040,2025-04-20,17,7213.45,CAD
100,S03,FEED-0044,2025-04-20,33,15220.62,CAD
100,S06,LUBE-0035,2025-04-20,8,417.62,CAD
100,S04,HDWR-0053,2025-04-21,18,3768.99,CAD
100,S01,LUBE-0039,2025-04-21,18,6625.78,CAD
100,S05,FEED-0003,2025-04-21,16,1175.03,CAD
100,S04,LUBE-0037,2025-04-21,15,1942.62,CAD
100,S05,SEED-0078,2025-04-21,66,5086.85,CAD
100,S02,HDWR-0060,2025-04-21,16,5278.42,CAD
100,S02,FEED-0044,2025-04-21,48,23301.95,CAD
100,S01,FUEL-0069,2025-04-21,14,6949.97,CAD
100,S01,HDWR-0022,2025-04-22,28,1336.05,CAD
100,S04,HDWR-0018,2025-04-22,1,54.27,CAD
100,S03,HDWR-0052,2025-04-22,3,1277.12,CAD
100,S05,FUEL-0046,2025-04-22,21,2650.56,CAD
100,S06,LUBE-0034,2025-04-22,26,13004.1,CAD
100,S01,FUEL-0028,2025-04-22,2,1129.71,CAD
100,S01,LUBE-0027,2025-04-23,32,4106.46,CAD
100,S05,SEED-0013,2025-04-23,16,6227.82,CAD
100,S04,HDWR-0038,2025-04-23,1,210.61,CAD
100,S05,SEED-0007,2025-04-23,36,5114.18,CAD
100,S04,TIRE-0021,2025-04-23,27,1815.2,CAD
100,S03,LUBE-0039,2025-04-23,21,7146.42,CAD
100,S01,TIRE-0077,2025-04-23,13,2288.15,CAD
100,S02,LUBE-0048,2025-04-23,17,3922.79,CAD
100,S04,SEED-0041,2025-04-24,25,3574.05,CAD
100,S02,TIRE-0024,2025-04-24,18,8085.77,CAD
100,S04,HDWR-0038,2025-04-24,19,3842.59,CAD
100,S06,LUBE-0037,2025-04-24,19,2482.47,CAD
100,S03,SEED-0056,2025-04-24,21,1760.81,CAD
100,S02,HDWR-0011,2025-04-24,16,1934.48,CAD
100,S04,HDWR-0060,2025-04-25,30,7976.93,CAD
100,S05,TIRE-0045,2025-04-25,16,7295.9,CAD
100,S02,FEED-0040,2025-04-25,31,12276.19,CAD
100,S02,TIRE-0045,2025-04-25,16,7476.79,CAD
100,S01,HDWR-0058,2025-04-25,32,10639.79,CAD
100,S01,TIRE-0077,2025-04-25,17,2928.36,CAD
100,S06,HDWR-0047,2025-04-25,25,5118.61,CAD
100,S04,FEED-0074,2025-04-26,46,8884.02,CAD
100,S01,FUEL-0069,2025-04-26,24,11762.58,CAD
100,S04,FUEL-0028,2025-04-26,28,15852.29,CAD
100,S06,LUBE-0031,2025-04-27,24,11035.79,CAD
100,S05,FUEL-0023,2025-04-27,18,7204.97,CAD
100,S06,SEED-0041,2025-04-28,41,5373.47,CAD
100,S04,FEED-0040,2025-04-28,37,13282.38,CAD
100,S05,FUEL-0066,2025-04-28,22,5626.63,CAD
100,S04,LUBE-0036,2025-04-28,13,1325.56,CAD
100,S03,TIRE-0009,2025-04-28,20,2102.61,CAD
100,S05,SEED-0078,2025-04-28,58,3803.89,CAD
100,S05,TIRE-0076,2025-04-28,33,16971.47,CAD
100,S01,TIRE-0005,2025-04-28,26,1415.61,CAD
100,S05,HDWR-0030,2025-04-28,20,2759.64,CAD
100,S06,SEED-0013,2025-04-29,16,5902.64,CAD
100,S03,LUBE-0050,2025-04-29,13,4308.25,CAD
100,S02,FEED-0057,2025-04-29,8,3789.0,CAD
100,S02,SEED-0007,2025-04-29,43,5609.91,CAD
100,S05,LUBE-0039,2025-04-29,6,2299.33,CAD
100,S03,LUBE-0002,2025-04-30,13,2192.42,CAD
100,S03,LUBE-0068,2025-04-30,22,10048.78,CAD
100,S02,LUBE-0035,2025-04-30,15,714.63,CAD
100,S02,HDWR-0011,2025-04-30,16,2184.16,CAD
100,S05,HDWR-0011,2025-04-30,18,2307.06,CAD
100,S03,LUBE-0048,2025-04-30,11,2542.99,CAD
100,S02,LUBE-0002,2025-05-01,21,3732.28,CAD
100,S03,SEED-0041,2025-05-01,4,476.49,CAD
100,S04,FUEL-0049,2025-05-02,22,1727.3,CAD
100,S05,TIRE-0045,2025-05-02,23,11709.08,CAD
100,S05,HDWR-0052,2025-05-02,18,9573.77,CAD
100,S06,TIRE-0008,2025-05-02,24,6897.82,CAD
100,S05,HDWR-0043,2025-05-02,11,1809.56,CAD
100,S01,SEED-0056,2025-05-02,73,6486.47,CAD
100,S04,HDWR-0038,2025-05-02,16,3261.43,CAD
100,S04,LUBE-0050,2025-05-02,15,4329.25,CAD
100,S05,SEED-0063,2025-05-02,49,20322.51,CAD
100,S02,HDWR-0038,2025-05-02,23,4768.01,CAD
100,S04,LUBE-0031,2025-05-02,18,8197.07,CAD
100,S01,HDWR-0059,2025-05-03,23,4833.42,CAD
100,S03,LUBE-0001,2025-05-03,23,1620.19,CAD
100,S03,FUEL-0049,2025-05-03,14,1112.2,CAD
100,S04,LUBE-0039,2025-05-04,30,12402.7,CAD
100,S03,HDWR-0006,2025-05-04,19,545.34,CAD
100,S03,LUBE-0002,2025-05-05,22,3394.74,CAD
100,S06,LUBE-0034,2025-05-05,17,7779.64,CAD
100,S02,SEED-0041,2025-05-05,62,8422.69,CAD
100,S04,HDWR-0006,2025-05-05,13,355.96,CAD
100,S06,LUBE-0034,2025-05-05,18,10136.83,CAD
100,S05,SEED-0055,2025-05-06,90,40356.31,CAD
100,S02,FEED-0040,2025-05-06,14,5411.61,CAD
100,S04,TIRE-0061,2025-05-06,13,6386.41,CAD
100,S02,FUEL-0066,2025-05-06,17,3887.95,CAD
100,S03,LUBE-0002,2025-05-06,13,1819.81,CAD
100,S02,TIRE-0045,2025-05-06,12,5777.51,CAD
100,S03,HDWR-0018,2025-05-06,17,988.52,CAD
100,S01,HDWR-0022,2025-05-06,20,1153.44,CAD
100,S01,FUEL-0079,2025-05-07,16,7615.26,CAD
100,S06,TIRE-0008,2025-05-07,14,5097.02,CAD
100,S01,LUBE-0035,2025-05-07,8,396.18,CAD
100,S03,TIRE-0021,2025-05-07,9,760.84,CAD
100,S06,SEED-0062,2025-05-07,37,14381.93,CAD
100,S01,HDWR-0060,2025-05-07,8,2333.91,CAD
100,S03,TIRE-0064,2025-05-07,20,8921.89,CAD
100,S03,LUBE-0002,2025-05-07,23,3801.39,CAD
100,S04,FUEL-0023,2025-05-07,8,3233.79,CAD
100,S05,FUEL-0069,2025-05-08,22,11300.97,CAD
100,S01,TIRE-0061,2025-05-08,22,10930.01,CAD
100,S05,TIRE-0005,2025-05-08,11,607.7,CAD
100,S05,TIRE-0009,2025-05-08,13,1538.04,CAD
100,S01,SEED-0004,2025-05-08,56,19947.95,CAD
100,S05,TIRE-0061,2025-05-08,17,8003.1,CAD
100,S04,SEED-0004,2025-05-08,47,16016.76,CAD
100,S02,HDWR-0022,2025-05-08,21,1200.59,CAD
100,S01,TIRE-0073,2025-05-08,20,7184.83,CAD
100,S06,LUBE-0010,2025-05-09,15,5181.1,CAD
100,S04,TIRE-0009,2025-05-09,21,2323.2,CAD
100,S01,HDWR-0053,2025-05-09,11,2547.82,CAD
100,S02,FUEL-0019,2025-05-09,18,6484.39,CAD
100,S01,FUEL-0019,2025-05-09,17,5426.2,CAD
100,S05,FUEL-0028,2025-05-09,17,8564.48,CAD
100,S02,HDWR-0011,2025-05-09,32,4297.97,CAD
100,S05,FEED-0003,2025-05-09,32,2552.07,CAD
100,S01,FUEL-0079,2025-05-09,10,4421.74,CAD
100,S04,TIRE-0061,2025-05-10,20,8329.15,CAD
100,S03,HDWR-0018,2025-05-10,16,1118.76,CAD
100,S02,TIRE-0005,2025-05-11,24,1217.93,CAD
100,S02,TIRE-0012,2025-05-11,29,5013.35,CAD
100,S04,FUEL-0072,2025-05-12,21,9721.95,CAD
100,S04,FUEL-0028,2025-05-12,3,1560.32,CAD
100,S01,TIRE-0008,2025-05-12,12,3945.61,CAD
100,S05,SEED-0004,2025-05-12,43,17138.49,CAD
100,S06,FEED-0057,2025-05-12,36,15926.83,CAD
100,S03,HDWR-0030,2025-05-12,9,1342.46,CAD
100,S05,HDWR-0006,2025-05-12,15,372.27,CAD
100,S05,FEED-0029,2025-05-12,60,26690.02,CAD
100,S02,TIRE-0024,2025-05-12,16,8214.88,CAD
100,S02,LUBE-0002,2025-05-13,21,3535.06,CAD
100,S06,SEED-0063,2025-05-13,47,19793.99,CAD
100,S03,LUBE-0002,2025-05-13,18,2609.22,CAD
100,S01,FUEL-0028,2025-05-13,17,8035.26,CAD
100,S05,FEED-0003,2025-05-13,30,2406.77,CAD
100,S01,TIRE-0073,2025-05-13,17,5121.68,CAD
100,S05,LUBE-0050,2025-05-13,20,6657.1,CAD
100,S04,LUBE-0034,2025-05-14,18,10292.77,CAD
100,S01,HDWR-0011,2025-05-14,15,1709.52,CAD
100,S05,HDWR-0043,2025-05-14,23,3836.11,CAD
100,S01,SEED-0020,2025-05-14,60,22002.06,CAD
100,S06,LUBE-0034,2025-05-14,24,11690.5,CAD
100,S03,LUBE-0031,2025-05-14,18,8030.07,CAD
100,S04,SEED-0004,2025-05-14,25,9597.73,CAD
100,S03,FEED-0033,2025-05-14,79,29840.7,CAD
100,S01,SEED-0007,2025-05-15,29,3245.6,CAD
100,S03,HDWR-0018,2025-05-15,26,1756.22,CAD
100,S05,HDWR-0058,2025-05-15,21,7736.85,CAD
100,S01,LUBE-0037,2025-05-15,26,3313.41,CAD
100,S03,LUBE-0068,2025-05-15,29,13908.71,CAD
100,S06,LUBE-0034,2025-05-15,16,7574.63,CAD
100,S04,FUEL-0025,2025-05-15,11,3245.53,CAD
100,S01,HDWR-0059,2025-05-15,33,6123.43,CAD
100,S02,TIRE-0012,2025-05-15,2,324.08,CAD
100,S05,HDWR-0018,2025-05-15,3,197.01,CAD
100,S05,FEED-0014,2025-05-16,56,18955.79,CAD
100,S06,FUEL-0023,2025-05-16,22,11316.08,CAD
100,S05,TIRE-0045,2025-05-16,28,14893.02,CAD
100,S01,FUEL-0015,2025-05-16,19,2657.34,CAD
100,S02,SEED-0078,2025-05-16,45,3084.0,CAD
100,S05,FUEL-0017,2025-05-16,23,1391.37,CAD
100,S04,FUEL-0019,2025-05-16,20,7375.79,CAD
100,S03,TIRE-0009,2025-05-16,9,932.49,CAD
100,S06,SEED-0004,2025-05-16,76,30025.5,CAD
100,S04,LUBE-0002,2025-05-16,8,1343.88,CAD
100,S03,SEED-0056,2025-05-16,48,4908.29,CAD
100,S04,FUEL-0019,2025-05-17,16,5220.35,CAD
100,S06,FEED-0029,2025-05-17,33,13599.1,CAD
100,S01,FUEL-0080,2025-05-17,30,3966.88,CAD
100,S02,SEED-0063,2025-05-18,19,6659.61,CAD
100,S01,FEED-0054,2025-05-18,25,6433.37,CAD
100,S01,SEED-0041,2025-05-18,44,6260.06,CAD
100,S04,FUEL-0017,2025-05-18,15,964.44,CAD
100,S05,LUBE-0001,2025-05-18,14,951.11,CAD
100,S06,FEED-0054,2025-05-19,57,18079.13,CAD
100,S05,HDWR-0053,2025-05-19,5,956.23,CAD
100,S04,TIRE-0005,2025-05-19,13,837.96,CAD
100,S05,FEED-0014,2025-05-19,36,15725.96,CAD
100,S02,FUEL-0019,2025-05-19,26,8041.7,CAD
100,S06,FEED-0054,2025-05-19,29,8793.23,CAD
100,S04,FEED-0003,2025-05-20,54,4801.0,CAD
100,S03,LUBE-0036,2025-05-20,16,1462.85,CAD
100,S01,FEED-0032,2025-05-20,41,9401.38,CAD
100,S02,SEED-0055,2025-05-20,37,15731.26,CAD
100,S05,LUBE-0037,2025-05-20,23,3592.41,CAD
100,S01,FUEL-0069,2025-05-20,9,5430.99,CAD
100,S02,HDWR-0006,2025-05-20,20,486.25,CAD
100,S02,TIRE-0008,2025-05-21,32,9770.86,CAD
100,S01,SEED-0078,2025-05-21,69,4223.65,CAD
100,S04,LUBE-0039,2025-05-21,24,9884.52,CAD
100,S01,LUBE-0031,2025-05-21,18,7314.63,CAD
100,S06,FUEL-0046,2025-05-21,13,1835.15,CAD
100,S05,FEED-0044,2025-05-22,62,28100.07,CAD
100,S01,FEED-0016,2025-05-22,33,17397.83,CAD
100,S04,LUBE-0001,2025-05-22,23,1726.89,CAD
100,S01,FEED-0054,2025-05-22,24,6821.67,CAD
100,S03,LUBE-0050,2025-05-22,5,1570.6,CAD
100,S03,SEED-0063,2025-05-22,46,18888.27,CAD
100,S03,TIRE-0024,2025-05-23,16,7855.44,CAD
100,S06,HDWR-0022,2025-05-23,17,818.64,CAD
100,S02,FUEL-0051,2025-05-23,24,9553.83,CAD
100,S04,TIRE-0005,2025-05-23,29,1698.89,CAD
100,S03,TIRE-0012,2025-05-23,2,279.49,CAD
100,S04,FUEL-0015,2025-05-24,28,4320.48,CAD
100,S04,LUBE-0001,2025-05-24,9,704.94,CAD
100,S02,FUEL-0028,2025-05-24,5,3029.4,CAD
100,S05,FUEL-0015,2025-05-25,22,3539.98,CAD
100,S05,FEED-0029,2025-05-25,56,25046.91,CAD
100,S02,TIRE-0009,2025-05-25,24,2435.37,CAD
100,S01,LUBE-0039,2025-05-25,17,6994.75,CAD
100,S01,HDWR-0030,2025-05-26,22,3088.3,CAD
100,S04,SEED-0071,2025-05-26,37,19072.61,CAD
100,S03,HDWR-0030,2025-05-26,15,2274.11,CAD
100,S04,LUBE-0036,2025-05-26,7,646.28,CAD
100,S03,FEED-0016,2025-05-26,22,10937.2,CAD
100,S02,SEED-0013,2025-05-26,22,8495.07,CAD
100,S05,LUBE-0048,2025-05-26,14,3449.54,CAD
100,S04,SEED-0020,2025-05-26,43,18945.3,CAD
100,S06,HDWR-0030,2025-05-27,5,770.72,CAD
100,S03,SEED-0020,2025-05-27,47,20102.2,CAD
100,S03,LUBE-0048,2025-05-27,10,2506.92,CAD
100,S04,HDWR-0060,2025-05-27,22,6358.97,CAD
100,S04,SEED-0004,2025-05-27,55,18822.9,CAD
100,S03,SEED-0063,2025-05-27,46,16350.11,CAD
100,S02,FEED-0003,2025-05-27,53,3978.57,CAD
100,S05,LUBE-0039,2025-05-27,14,5815.02,CAD
100,S03,FUEL-0023,2025-05-27,11,4667.88,CAD
100,S02,HDWR-0058,2025-05-28,11,3683.46,CAD
100,S01,HDWR-0018,2025-05-28,17,1041.47,CAD
100,S02,FEED-0044,2025-05-28,36,17487.51,CAD
100,S06,FEED-0054,2025-05-28,1,254.93,CAD
100,S03,SEED-0004,2025-05-28,4,1695.23,CAD
100,S06,TIRE-0076,2025-05-28,16,7444.94,CAD
100,S03,HDWR-0043,2025-05-28,18,2651.04,CAD
100,S06,SEED-0004,2025-05-28,30,11262.1,CAD
100,S05,SEED-0042,2025-05-29,53,21831.46,CAD
100,S03,LUBE-0002,2025-05-29,12,1730.95,CAD
100,S05,LUBE-0065,2025-05-29,24,5111.04,CAD
100,S03,FEED-0044,2025-05-29,42,18520.4,CAD
100,S04,FUEL-0017,2025-05-29,17,1170.66,CAD
100,S06,FUEL-0023,2025-05-29,13,5332.73,CAD
100,S01,FEED-0014,2025-05-29,45,18875.43,CAD
100,S04,FEED-0016,2025-05-30,51,28741.48,CAD
100,S05,TIRE-0021,2025-05-30,20,1709.08,CAD
