snapshot_date,site_id,sku,quantity_on_hand,min_level,max_level
2025-04-30,S01,SEED-0007,23,5,62
2025-04-30,S02,SEED-0007,109,17,150
2025-04-30,S03,SEED-0007,32,17,67
2025-04-30,S04,SEED-0007,74,14,140
2025-04-30,S02,TIRE-0008,79,17,92
2025-04-30,S04,TIRE-0008,32,26,61
2025-04-30,S05,TIRE-0008,126,38,141
2025-04-30,S06,TIRE-0008,56,40,72
2025-04-30,S01,TIRE-0009,0,21,173
2025-04-30,S05,TIRE-0009,25,14,101
2025-04-30,S06,TIRE-0009,172,11,116
2025-04-30,S01,LUBE-0010,45,23,102
2025-04-30,S04,LUBE-0010,38,34,109
2025-04-30,S05,LUBE-0010,95,15,120
2025-04-30,S06,LUBE-0010,27,30,167
2025-04-30,S03,HDWR-0011,52,26,115
2025-04-30,S04,HDWR-0011,35,16,84
2025-04-30,S01,TIRE-0012,45,25,67
2025-04-30,S02,TIRE-0012,66,14,112
2025-04-30,S03,TIRE-0012,84,7,96
2025-04-30,S04,TIRE-0012,110,20,98
2025-04-30,S05,TIRE-0012,18,6,51
2025-04-30,S06,TIRE-0012,100,31,132
2025-04-30,S01,SEED-0013,4,14,103
2025-04-30,S04,SEED-0013,36,17,91
2025-04-30,S05,SEED-0013,16,5,44
2025-04-30,S02,FEED-0014,21,22,83
2025-04-30,S04,FEED-0014,17,11,41
2025-04-30,S05,FEED-0014,56,8,109
2025-04-30,S03,FUEL-0015,110,29,129
2025-04-30,S05,FUEL-0015,66,37,101
2025-04-30,S03,FEED-0016,86,15,140
2025-04-30,S06,FEED-0016,56,12,97
2025-04-30,S01,FUEL-0017,130,13,123
2025-04-30,S02,FUEL-0017,39,23,100
2025-04-30,S03,FUEL-0017,47,25,64
2025-04-30,S05,FUEL-0017,92,10,140
2025-04-30,S06,FUEL-0017,6,8,59
2025-04-30,S02,HDWR-0018,13,10,40
2025-04-30,S04,HDWR-0018,80,24,99
2025-04-30,S05,HDWR-0018,0,10,115
2025-04-30,S06,HDWR-0018,107,20,132
2025-04-30,S01,FUEL-0019,27,24,85
2025-04-30,S02,FUEL-0019,47,34,86
2025-04-30,S03,FUEL-0019,40,11,68
2025-04-30,S05,FUEL-0019,59,18,77
2025-04-30,S06,FUEL-0019,13,10,114
2025-04-30,S02,SEED-0020,65,24,89
2025-04-30,S03,SEED-0020,41,29,96
2025-04-30,S04,SEED-0020,18,6,42
2025-04-30,S06,SEED-0020,76,32,156
2025-04-30,S02,TIRE-0021,187,18,164
2025-04-30,S03,TIRE-0021,65,13,56
2025-04-30,S04,TIRE-0021,50,25,151
2025-04-30,S05,TIRE-0021,136,11,149
2025-04-30,S06,TIRE-0021,3,9,75
2025-04-30,S01,HDWR-0022,86,24,123
2025-04-30,S02,HDWR-0022,134,11,99
2025-04-30,S03,HDWR-0022,75,25,106
2025-04-30,S05,HDWR-0022,115,24,170
2025-04-30,S01,FUEL-0023,56,32,192
2025-04-30,S02,FUEL-0023,139,40,181
2025-04-30,S03,FUEL-0023,15,8,72
2025-04-30,S04,FUEL-0023,65,14,132
2025-04-30,S06,FUEL-0023,129,32,161
2025-04-30,S01,TIRE-0024,80,38,133
2025-04-30,S03,TIRE-0024,56,13,85
2025-04-30,S05,TIRE-0024,64,38,97
2025-04-30,S02,FUEL-0025,74,39,116
2025-04-30,S03,FUEL-0025,59,40,86
2025-04-30,S05,FUEL-0025,125,32,139
2025-04-30,S06,FUEL-0025,66,34,88
2025-04-30,S02,LUBE-0026,55,37,91
2025-04-30,S06,LUBE-0026,11,19,98
2025-04-30,S02,LUBE-0027,79,31,177
2025-04-30,S03,LUBE-0027,116,17,100
2025-04-30,S05,LUBE-0027,187,8,166
2025-04-30,S02,FUEL-0028,57,30,126
2025-04-30,S03,FUEL-0028,101,21,116
2025-04-30,S05,FUEL-0028,57,27,168
2025-04-30,S06,FUEL-0028,116,35,130
2025-04-30,S01,FEED-0029,45,27,65
2025-04-30,S02,FEED-0029,100,24,89
2025-04-30,S03,FEED-0029,61,6,131
2025-04-30,S04,FEED-0029,71,10,86
2025-04-30,S05,FEED-0029,56,18,66
2025-04-30,S06,FEED-0029,20,23,128
2025-04-30,S01,HDWR-0030,61,13,90
2025-04-30,S02,HDWR-0030,72,26,184
2025-04-30,S03,HDWR-0030,3,23,92
2025-04-30,S04,HDWR-0030,101,31,117
2025-04-30,S01,LUBE-0031,24,26,61
2025-04-30,S03,LUBE-0031,55,29,131
2025-04-30,S05,LUBE-0031,21,39,112
2025-04-30,S01,FEED-0032,59,26,97
2025-04-30,S05,FEED-0032,151,23,150
2025-04-30,S06,FEED-0032,196,32,158
2025-04-30,S01,FEED-0033,102,28,157
2025-04-30,S02,FEED-0033,45,5,47
2025-04-30,S03,FEED-0033,72,23,102
2025-04-30,S04,FEED-0033,119,10,129
2025-04-30,S05,FEED-0033,16,23,56
2025-04-30,S06,FEED-0033,116,26,159
2025-04-30,S01,LUBE-0034,138,10,107
2025-04-30,S02,LUBE-0034,32,18,135
2025-04-30,S03,LUBE-0034,120,14,173
2025-04-30,S04,LUBE-0034,134,14,138
2025-04-30,S05,LUBE-0034,67,34,131
2025-04-30,S01,LUBE-0035,36,32,155
2025-04-30,S02,LUBE-0035,115,30,140
2025-04-30,S05,LUBE-0035,74,26,186
2025-04-30,S06,LUBE-0035,80,33,92
2025-04-30,S01,LUBE-0036,121,34,163
2025-04-30,S02,LUBE-0036,104,16,117
2025-04-30,S03,LUBE-0036,40,19,128
2025-04-30,S05,LUBE-0036,113,16,174
2025-04-30,S06,LUBE-0036,72,38,120
2025-04-30,S01,LUBE-0037,57,23,166
2025-04-30,S02,LUBE-0037,69,18,105
2025-04-30,S03,LUBE-0037,80,31,75
2025-04-30,S04,LUBE-0037,192,32,184
2025-04-30,S05,LUBE-0037,84,7,131
2025-04-30,S02,HDWR-0038,155,11,150
2025-04-30,S03,HDWR-0038,24,28,137
2025-04-30,S04,HDWR-0038,14,8,138
2025-04-30,S06,HDWR-0038,16,29,136
2025-04-30,S01,LUBE-0039,72,38,162
2025-04-30,S02,LUBE-0039,22,30,138
2025-04-30,S04,LUBE-0039,73,17,90
2025-04-30,S05,LUBE-0039,61,13,153
2025-04-30,S01,FEED-0040,45,14,66
2025-04-30,S02,FEED-0040,94,31,160
2025-04-30,S03,FEED-0040,51,34,123
2025-04-30,S04,FEED-0040,133,8,134
2025-04-30,S06,FEED-0040,46,15,172
2025-04-30,S01,SEED-0041,18,15,94
2025-04-30,S02,SEED-0041,134,21,168
2025-04-30,S03,SEED-0041,67,31,151
2025-04-30,S04,SEED-0041,10,12,148
2025-04-30,S06,SEED-0041,133,15,146
2025-04-30,S01,SEED-0042,79,13,93
2025-04-30,S03,SEED-0042,75,21,137
2025-04-30,S04,SEED-0042,53,10,156
2025-04-30,S05,SEED-0042,58,39,116
2025-04-30,S06,SEED-0042,31,9,45
2025-04-30,S01,HDWR-0043,82,26,178
2025-04-30,S02,HDWR-0043,34,18,52
2025-04-30,S03,HDWR-0043,15,5,91
2025-04-30,S04,HDWR-0043,44,31,184
2025-04-30,S02,FEED-0044,104,7,121
2025-04-30,S03,FEED-0044,60,29,73
2025-04-30,S04,FEED-0044,55,30,106
2025-04-30,S05,FEED-0044,154,28,164
2025-04-30,S06,FEED-0044,42,10,56
2025-04-30,S01,TIRE-0045,100,33,154
2025-04-30,S02,TIRE-0045,40,18,55
2025-04-30,S05,TIRE-0045,68,9,140
2025-04-30,S06,TIRE-0045,59,11,92
2025-04-30,S02,FUEL-0046,41,17,154
2025-04-30,S04,FUEL-0046,70,5,109
2025-04-30,S05,FUEL-0046,0,5,115
2025-04-30,S06,FUEL-0046,132,35,132
2025-04-30,S01,HDWR-0047,95,36,158
2025-04-30,S02,HDWR-0047,54,21,64
2025-04-30,S04,HDWR-0047,83,18,84
2025-04-30,S05,HDWR-0047,45,19,135
2025-04-30,S06,HDWR-0047,23,22,138
2025-04-30,S01,LUBE-0048,46,39,74
2025-04-30,S02,LUBE-0048,59,17,62
2025-04-30,S03,LUBE-0048,28,25,88
2025-04-30,S04,LUBE-0048,94,33,106
2025-04-30,S05,LUBE-0048,52,28,160
2025-04-30,S02,FUEL-0049,99,10,145
2025-04-30,S04,FUEL-0049,133,32,120
2025-04-30,S06,FUEL-0049,2,17,137
2025-04-30,S01,LUBE-0050,29,20,150
2025-04-30,S02,LUBE-0050,25,8,67
2025-04-30,S05,LUBE-0050,101,22,104
2025-04-30,S02,FUEL-0051,102,30,107
2025-04-30,S05,FUEL-0051,99,20,144
2025-04-30,S06,FUEL-0051,57,6,118
2025-04-30,S01,HDWR-0052,40,13,60
2025-04-30,S03,HDWR-0052,169,38,183
2025-04-30,S04,HDWR-0052,243,37,181
2025-04-30,S05,HDWR-0052,102,24,137
2025-04-30,S06,HDWR-0052,46,19,79
2025-04-30,S01,HDWR-0053,69,8,160
2025-04-30,S03,HDWR-0053,35,29,69
2025-04-30,S06,HDWR-0053,58,19,120
2025-04-30,S01,FEED-0054,40,36,84
2025-04-30,S02,FEED-0054,135,28,166
2025-04-30,S04,FEED-0054,81,31,81
2025-04-30,S05,SEED-0055,92,15,154
2025-04-30,S06,SEED-0055,85,33,121
2025-04-30,S02,SEED-0056,46,7,87
2025-04-30,S05,SEED-0056,20,13,54
2025-04-30,S06,SEED-0056,61,38,70
2025-04-30,S03,FEED-0057,34,26,81
2025-04-30,S04,FEED-0057,52,40,127
2025-04-30,S05,FEED-0057,51,9,55
2025-04-30,S06,FEED-0057,46,36,154
2025-04-30,S01,HDWR-0058,101,19,98
2025-04-30,S02,HDWR-0058,80,29,155
2025-04-30,S03,HDWR-0058,147,35,174
2025-04-30,S06,HDWR-0058,65,36,119
2025-04-30,S01,HDWR-0059,190,20,179
2025-04-30,S03,HDWR-0059,52,22,111
2025-04-30,S04,HDWR-0059,21,26,60
2025-04-30,S05,HDWR-0059,47,33,70
2025-04-30,S01,HDWR-0060,84,26,145
2025-04-30,S02,HDWR-0060,177,37,189
2025-04-30,S03,HDWR-0060,56,16,70
2025-04-30,S04,HDWR-0060,75,7,126
2025-04-30,S05,HDWR-0060,81,34,131
2025-04-30,S01,TIRE-0061,45,38,176
2025-04-30,S02,TIRE-0061,59,39,76
2025-04-30,S03,TIRE-0061,30,19,107
2025-04-30,S04,TIRE-0061,105,40,162
2025-04-30,S05,TIRE-0061,36,32,64
2025-04-30,S06,TIRE-0061,25,21,97
2025-04-30,S02,SEED-0062,84,26,130
2025-04-30,S03,SEED-0062,54,38,144
2025-04-30,S05,SEED-0062,20,5,128
2025-04-30,S01,SEED-0063,0,19,113
2025-04-30,S03,SEED-0063,146,29,185
2025-04-30,S04,SEED-0063,42,21,164
2025-04-30,S05,SEED-0063,28,27,136
2025-04-30,S01,TIRE-0064,0,15,139
2025-04-30,S02,TIRE-0064,36,23,54
2025-04-30,S03,TIRE-0064,62,21,134
2025-04-30,S04,TIRE-0064,40,17,72
2025-04-30,S05,TIRE-0064,21,7,125
2025-04-30,S06,TIRE-0064,72,30,125
2025-04-30,S01,LUBE-0065,78,9,110
2025-04-30,S02,LUBE-0065,31,9,105
2025-04-30,S04,LUBE-0065,122,40,185
2025-04-30,S05,LUBE-0065,0,12,49
2025-04-30,S01,FUEL-0066,152,13,148
2025-04-30,S02,FUEL-0066,17,7,83
2025-04-30,S03,FUEL-0066,52,26,182
2025-04-30,S04,FUEL-0066,88,26,179
2025-04-30,S05,FUEL-0066,66,31,161
2025-04-30,S06,FUEL-0066,53,6,92
2025-04-30,S01,HDWR-0067,20,11,69
2025-04-30,S03,HDWR-0067,21,10,131
2025-04-30,S04,HDWR-0067,142,35,194
2025-04-30,S06,HDWR-0067,72,39,158
2025-04-30,S02,LUBE-0068,66,37,119
2025-04-30,S03,LUBE-0068,20,14,58
2025-04-30,S04,LUBE-0068,134,19,173
2025-04-30,S05,LUBE-0068,71,15,95
2025-04-30,S01,FUEL-0069,0,6,106
2025-04-30,S03,FUEL-0069,68,16,78
2025-04-30,S05,FUEL-0069,149,36,146
2025-04-30,S06,FUEL-0069,61,11,150
2025-04-30,S02,FEED-0070,50,33,79
2025-04-30,S04,FEED-0070,104,33,176
2025-04-30,S05,FEED-0070,95,12,140
2025-04-30,S06,FEED-0070,58,17,59
2025-04-30,S01,SEED-0071,35,30,96
2025-04-30,S02,SEED-0071,25,30,88
2025-04-30,S04,SEED-0071,10,9,81
2025-04-30,S06,SEED-0071,34,22,61
2025-04-30,S01,FUEL-0072,38,32,73
2025-04-30,S03,FUEL-0072,23,39,187
2025-04-30,S05,FUEL-0072,158,28,136
2025-04-30,S06,FUEL-0072,106,25,129
2025-04-30,S03,TIRE-0073,92,28,122
2025-04-30,S04,TIRE-0073,80,34,150
2025-04-30,S05,TIRE-0073,69,25,113
2025-04-30,S06,TIRE-0073,26,9,118
2025-04-30,S01,FEED-0074,31,18,81
2025-04-30,S02,FEED-0074,13,17,98
2025-04-30,S03,FEED-0074,89,17,91
2025-04-30,S04,FEED-0074,59,38,92
2025-04-30,S05,FEED-0074,67,24,133
2025-04-30,S01,FEED-0075,102,6,111
2025-04-30,S03,FEED-0075,46,27,84
2025-04-30,S05,FEED-0075,95,37,176
2025-04-30,S06,FEED-0075,56,21,121
2025-04-30,S02,TIRE-0076,2,10,82
2025-04-30,S04,TIRE-0076,80,14,174
2025-04-30,S05,TIRE-0076,66,29,99
2025-04-30,S06,TIRE-0076,168,32,157
2025-04-30,S01,TIRE-0077,104,13,81
2025-04-30,S02,TIRE-0077,52,14,108
2025-04-30,S03,TIRE-0077,47,14,53
2025-04-30,S04,TIRE-0077,52,27,123
2025-04-30,S05,TIRE-0077,148,31,187
2025-04-30,S02,SEED-0078,58,33,75
2025-04-30,S03,SEED-0078,94,28,151
2025-04-30,S04,SEED-0078,122,27,116
2025-04-30,S05,SEED-0078,27,13,130
2025-04-30,S06,SEED-0078,67,33,128
2025-04-30,S01,FUEL-0079,42,35,83
2025-04-30,S02,FUEL-0079,136,40,159
2025-04-30,S03,FUEL-0079,15,11,57
2025-04-30,S04,FUEL-0079,40,35,85
2025-04-30,S06,FUEL-0079,70,10,132
2025-04-30,S01,FUEL-0080,121,12,151
2025-04-30,S02,FUEL-0080,59,22,66
2025-04-30,S03,FUEL-0080,41,34,81
2025-04-30,S05,FUEL-0080,34,16,73
2025-04-30,S03,FEED-0081,109,9,113
2025-04-30,S04,FEED-0081,111,38,154
2025-04-30,S05,FEED-0081,34,7,51
2025-04-30,S01,SEED-0082,69,31,77
2025-04-30,S02,SEED-0082,128,24,162
2025-04-30,S04,SEED-0082,48,34,139
2025-04-30,S06,SEED-0082,40,37,116
2025-04-30,S03,HDWR-0083,121,22,172
2025-04-30,S01,TIRE-0084,152,28,162
2025-04-30,S02,TIRE-0084,40,13,146
2025-04-30,S03,TIRE-0084,52,15,104
2025-04-30,S05,TIRE-0084,60,23,89
2025-04-30,S06,TIRE-0084,125,21,181
2025-04-30,S02,FEED-0085,59,37,167
2025-04-30,S03,FEED-0085,69,37,95
2025-04-30,S05,FEED-0085,98,38,152
2025-04-30,S01,TIRE-0086,99,17,136
2025-04-30,S02,TIRE-0086,77,36,138
2025-04-30,S03,TIRE-0086,61,38,104
2025-04-30,S04,TIRE-0086,192,38,195
2025-04-30,S05,TIRE-0086,15,18,102
2025-04-30,S01,TIRE-0087,57,40,110
2025-04-30,S02,TIRE-0087,43,19,95
2025-04-30,S06,TIRE-0087,0,8,133
2025-04-30,S01,HDWR-0088,150,23,125
2025-04-30,S02,HDWR-0088,106,36,148
2025-04-30,S03,HDWR-0088,146,16,121
2025-04-30,S04,HDWR-0088,68,7,159
2025-04-30,S06,HDWR-0088,52,24,84
2025-04-30,S01,TIRE-0089,109,11,161
2025-04-30,S02,TIRE-0089,59,34,171
2025-04-30,S04,TIRE-0089,20,5,35
2025-04-30,S06,TIRE-0089,51,25,132
2025-04-30,S02,LUBE-0090,150,19,168
2025-04-30,S05,LUBE-0090,47,27,108
2025-04-30,S01,FUEL-0091,53,12,83
2025-04-30,S02,FUEL-0091,111,29,139
2025-04-30,S03,FUEL-0091,73,20,156
2025-04-30,S04,FUEL-0091,6,7,52
2025-04-30,S05,FUEL-0091,64,37,162
2025-04-30,S02,LUBE-0092,141,13,167
2025-04-30,S03,LUBE-0092,66,20,179
2025-04-30,S04,LUBE-0092,68,35,70
2025-04-30,S01,HDWR-0093,63,22,152
2025-04-30,S02,HDWR-0093,58,40,103
2025-04-30,S03,HDWR-0093,71,13,110
2025-04-30,S04,HDWR-0093,52,5,119
2025-04-30,S05,HDWR-0093,24,20,78
2025-04-30,S06,HDWR-0093,28,6,111
2025-04-30,S01,HDWR-0094,5,6,119
2025-04-30,S03,HDWR-0094,45,25,81
2025-04-30,S05,HDWR-0094,103,20,134
2025-04-30,S06,HDWR-0094,191,15,163
2025-04-30,S02,FEED-0095,24,7,51
2025-04-30,S03,FEED-0095,135,11,165
2025-04-30,S04,FEED-0095,0,28,120
2025-04-30,S05,FEED-0095,9,40,94
2025-04-30,S01,SEED-0096,123,40,149
2025-04-30,S02,SEED-0096,85,33,156
2025-04-30,S03,SEED-0096,59,12,134
2025-04-30,S04,SEED-0096,137,23,135
2025-04-30,S05,SEED-0096,46,18,110
2025-04-30,S06,SEED-0096,54,38,101
2025-04-30,S01,FEED-0097,48,34,64
2025-04-30,S03,FEED-0097,55,11,147
2025-04-30,S04,FEED-0097,89,36,156
2025-04-30,S05,FEED-0097,115,11,158
2025-04-30,S06,FEED-0097,18,8,150
2025-04-30,S02,SEED-0098,111,35,169
2025-04-30,S04,SEED-0098,40,11,91
2025-04-30,S05,SEED-0098,62,7,89
2025-04-30,S06,SEED-0098,61,30,105
2025-04-30,S02,LUBE-0099,51,36,110
2025-04-30,S03,LUBE-0099,35,10,118
2025-04-30,S04,LUBE-0099,68,6,82
2025-04-30,S05,LUBE-0099,28,16,149
2025-04-30,S01,SEED-0100,3,5,80
2025-04-30,S02,SEED-0100,45,14,57
2025-04-30,S05,SEED-0100,50,15,88
2025-04-30,S06,SEED-0100,40,10,153
2025-04-30,S01,FUEL-0101,49,16,134
2025-04-30,S03,FUEL-0101,44,11,73
2025-04-30,S01,FEED-0102,98,13,151
2025-04-30,S03,FEED-0102,65,16,108
2025-04-30,S04,FEED-0102,11,35,119
2025-04-30,S05,FEED-0102,26,8,57
2025-04-30,S06,FEED-0102,56,15,67
2025-04-30,S01,HDWR-0103,132,31,150
2025-04-30,S02,HDWR-0103,47,11,56
2025-04-30,S03,HDWR-0103,76,26,101
2025-04-30,S04,HDWR-0103,64,8,127
2025-04-30,S05,HDWR-0103,29,10,57
2025-04-30,S06,HDWR-0103,61,34,93
2025-04-30,S01,FEED-0104,41,12,63
2025-04-30,S02,FEED-0104,122,9,121
2025-04-30,S04,FEED-0104,51,26,71
2025-04-30,S05,FEED-0104,69,12,84
2025-04-30,S06,FEED-0104,39,26,71
2025-04-30,S01,TIRE-0105,69,16,147
2025-04-30,S02,TIRE-0105,84,36,129
2025-04-30,S03,TIRE-0105,50,33,87
2025-04-30,S04,TIRE-0105,80,11,64
2025-04-30,S06,TIRE-0105,53,24,85
2025-04-30,S01,FEED-0106,171,12,168
2025-04-30,S03,FEED-0106,0,7,126
2025-04-30,S05,FEED-0106,39,26,72
2025-04-30,S06,FEED-0106,160,34,149
2025-04-30,S01,HDWR-0107,9,24,175
2025-04-30,S02,HDWR-0107,79,8,128
2025-04-30,S04,HDWR-0107,132,24,175
2025-04-30,S06,HDWR-0107,40,9,162
2025-04-30,S01,SEED-0108,68,29,128
2025-04-30,S02,SEED-0108,70,28,142
2025-04-30,S03,SEED-0108,98,27,172
2025-04-30,S04,SEED-0108,40,35,70
2025-04-30,S05,SEED-0108,71,32,95
2025-04-30,S06,SEED-0108,85,34,82
2025-04-30,S01,FUEL-0109,80,7,109
2025-04-30,S03,FUEL-0109,11,20,55
2025-04-30,S04,FUEL-0109,99,19,148
2025-04-30,S05,FUEL-0109,47,37,83
2025-04-30,S06,FUEL-0109,40,6,38
2025-04-30,S01,HDWR-0110,177,40,168
2025-04-30,S02,HDWR-0110,6,5,50
2025-04-30,S03,HDWR-0110,68,25,117
2025-04-30,S05,HDWR-0110,72,24,79
2025-04-30,S01,SEED-0111,58,20,117
2025-04-30,S03,SEED-0111,119,31,116
2025-04-30,S04,SEED-0111,30,27,81
2025-04-30,S06,SEED-0111,60,39,128
2025-04-30,S02,LUBE-0112,42,24,74
2025-04-30,S04,LUBE-0112,129,15,163
2025-04-30,S05,LUBE-0112,67,34,86
2025-04-30,S06,LUBE-0112,83,31,91
2025-04-30,S01,HDWR-0113,54,30,65
2025-04-30,S03,HDWR-0113,127,36,194
2025-04-30,S04,HDWR-0113,66,39,189
2025-04-30,S05,HDWR-0113,38,38,110
2025-04-30,S06,HDWR-0113,12,20,64
2025-04-30,S01,SEED-0114,45,35,101
2025-04-30,S02,SEED-0114,152,40,146
2025-04-30,S03,SEED-0114,97,5,141
2025-04-30,S04,SEED-0114,26,26,62
2025-04-30,S05,SEED-0114,56,29,160
2025-04-30,S01,FEED-0115,62,5,141
2025-04-30,S02,FEED-0115,76,16,139
2025-04-30,S03,FEED-0115,6,15,174
2025-04-30,S04,FEED-0115,75,34,131
2025-04-30,S06,FEED-0115,39,21,80
2025-04-30,S03,FEED-0116,73,11,167
2025-04-30,S04,FEED-0116,83,13,91
2025-04-30,S05,FEED-0116,32,19,57
2025-04-30,S06,FEED-0116,118,5,119
2025-04-30,S03,FUEL-0117,31,15,129
2025-04-30,S05,FUEL-0117,58,32,134
2025-04-30,S06,FUEL-0117,48,25,66
2025-04-30,S03,SEED-0118,81,23,122
2025-04-30,S05,SEED-0118,38,8,93
2025-04-30,S06,SEED-0118,124,11,123
2025-04-30,S02,TIRE-0119,73,40,126
2025-04-30,S03,TIRE-0119,0,14,155
2025-04-30,S06,TIRE-0119,50,11,122
2025-04-30,S01,LUBE-0120,101,30,104
2025-04-30,S02,LUBE-0120,128,32,182
2025-04-30,S03,LUBE-0120,83,36,146
2025-04-30,S04,LUBE-0120,83,32,176
2025-05-31,S02,LUBE-0001,15,34,126
2025-05-31,S03,LUBE-0001,78,21,88
2025-05-31,S04,LUBE-0001,41,18,78
2025-05-31,S06,LUBE-0001,59,40,90
2025-05-31,S01,LUBE-0002,93,37,117
2025-05-31,S02,LUBE-0002,36,9,54
2025-05-31,S03,LUBE-0002,64,17,151
2025-05-31,S04,LUBE-0002,119,28,187
2025-05-31,S05,LUBE-0002,164,10,170
2025-05-31,S06,LUBE-0002,32,29,64
2025-05-31,S01,FEED-0003,67,33,82
2025-05-31,S02,FEED-0003,119,33,151
2025-05-31,S03,FEED-0003,53,17,76
2025-05-31,S04,FEED-0003,44,31,129
2025-05-31,S05,FEED-0003,75,40,120
2025-05-31,S03,SEED-0004,134,26,136
2025-05-31,S04,SEED-0004,15,10,54
2025-05-31,S05,SEED-0004,91,32,158
2025-05-31,S06,SEED-0004,73,20,130
2025-05-31,S02,TIRE-0005,78,9,147
2025-05-31,S03,TIRE-0005,77,17,88
2025-05-31,S04,TIRE-0005,123,40,170
2025-05-31,S01,HDWR-0006,55,11,72
2025-05-31,S02,HDWR-0006,125,16,163
2025-05-31,S03,HDWR-0006,29,13,110
2025-05-31,S05,HDWR-0006,56,19,128
2025-05-31,S06,HDWR-0006,80,36,187
2025-05-31,S03,SEED-0007,72,39,178
2025-05-31,S05,SEED-0007,69,10,71
2025-05-31,S01,TIRE-0008,53,29,144
2025-05-31,S03,TIRE-0008,21,12,44
2025-05-31,S04,TIRE-0008,110,32,153
2025-05-31,S05,TIRE-0008,94,28,122
2025-05-31,S06,TIRE-0008,34,10,55
2025-05-31,S02,TIRE-0009,50,33,112
2025-05-31,S03,TIRE-0009,54,9,79
2025-05-31,S04,TIRE-0009,23,15,121
2025-05-31,S05,TIRE-0009,31,24,73
2025-05-31,S01,LUBE-0010,21,13,74
2025-05-31,S02,LUBE-0010,0,10,103
2025-05-31,S03,LUBE-0010,94,29,120
2025-05-31,S04,LUBE-0010,0,15,173
2025-05-31,S06,LUBE-0010,75,36,111
2025-05-31,S01,HDWR-0011,37,10,59
2025-05-31,S03,HDWR-0011,31,19,97
2025-05-31,S04,HDWR-0011,97,23,126
2025-05-31,S05,HDWR-0011,48,36,118
2025-05-31,S02,TIRE-0012,123,26,171
2025-05-31,S04,TIRE-0012,78,26,149
2025-05-31,S05,TIRE-0012,180,21,172
2025-05-31,S01,SEED-0013,48,30,70
2025-05-31,S03,SEED-0013,230,35,192
2025-05-31,S06,SEED-0013,54,23,122
2025-05-31,S01,FEED-0014,108,29,113
2025-05-31,S02,FEED-0014,0,16,115
2025-05-31,S04,FEED-0014,87,28,140
2025-05-31,S05,FEED-0014,125,22,172
2025-05-31,S02,FUEL-0015,46,29,69
2025-05-31,S03,FUEL-0015,64,29,105
2025-05-31,S04,FUEL-0015,141,35,177
2025-05-31,S05,FUEL-0015,118,35,146
2025-05-31,S06,FUEL-0015,146,39,125
2025-05-31,S01,FEED-0016,102,40,192
2025-05-31,S02,FEED-0016,61,28,186
2025-05-31,S03,FEED-0016,37,12,121
2025-05-31,S04,FEED-0016,34,12,59
2025-05-31,S05,FEED-0016,62,38,69
2025-05-31,S06,FEED-0016,8,7,41
2025-05-31,S01,FUEL-0017,52,32,116
2025-05-31,S04,FUEL-0017,70,30,122
2025-05-31,S05,FUEL-0017,105,5,147
2025-05-31,S02,HDWR-0018,111,30,123
2025-05-31,S05,HDWR-0018,145,37,150
2025-05-31,S06,HDWR-0018,90,35,153
2025-05-31,S01,FUEL-0019,45,24,69
2025-05-31,S02,FUEL-0019,44,28,64
2025-05-31,S04,FUEL-0019,59,25,170
2025-05-31,S06,FUEL-0019,51,36,72
2025-05-31,S02,SEED-0020,95,28,119
2025-05-31,S03,SEED-0020,116,13,104
2025-05-31,S04,SEED-0020,77,15,76
2025-05-31,S05,SEED-0020,20,12,62
2025-05-31,S06,SEED-0020,132,36,137
2025-05-31,S02,TIRE-0021,27,19,85
2025-05-31,S03,TIRE-0021,104,39,133
2025-05-31,S04,TIRE-0021,81,29,69
2025-05-31,S05,TIRE-0021,4,18,129
2025-05-31,S06,TIRE-0021,96,22,89
2025-05-31,S02,HDWR-0022,63,13,83
2025-05-31,S03,HDWR-0022,68,37,130
2025-05-31,S04,HDWR-0022,72,19,127
2025-05-31,S05,HDWR-0022,41,18,94
2025-05-31,S01,FUEL-0023,138,26,152
2025-05-31,S02,FUEL-0023,92,27,111
2025-05-31,S05,FUEL-0023,128,34,120
2025-05-31,S06,FUEL-0023,40,10,61
2025-05-31,S01,TIRE-0024,57,14,117
2025-05-31,S04,TIRE-0024,18,32,119
2025-05-31,S05,TIRE-0024,124,36,160
2025-05-31,S06,TIRE-0024,45,14,51
2025-05-31,S01,FUEL-0025,104,19,174
2025-05-31,S04,FUEL-0025,19,16,105
2025-05-31,S05,FUEL-0025,111,33,157
2025-05-31,S02,LUBE-0026,51,24,126
2025-05-31,S05,LUBE-0026,46,34,120
2025-05-31,S01,LUBE-0027,67,18,112
2025-05-31,S02,LUBE-0027,71,17,171
2025-05-31,S03,LUBE-0027,52,19,175
2025-05-31,S04,LUBE-0027,73,10,99
2025-05-31,S05,LUBE-0027,70,11,140
2025-05-31,S02,FUEL-0028,60,31,125
2025-05-31,S03,FUEL-0028,138,29,172
2025-05-31,S04,FUEL-0028,48,33,71
2025-05-31,S05,FUEL-0028,86,10,132
2025-05-31,S06,FUEL-0028,96,10,97
2025-05-31,S02,FEED-0029,37,15,140
2025-05-31,S06,FEED-0029,31,12,56
2025-05-31,S05,HDWR-0030,22,6,68
2025-05-31,S02,LUBE-0031,76,19,93
2025-05-31,S03,LUBE-0031,22,7,138
2025-05-31,S04,LUBE-0031,105,40,175
