SiteId,ItemNumber,InvoiceDate,Quantity,LineAmount,CurrencyCode
S02,SEED-0108,2025-09-12,30,11944.5,CAD
S03,TIRE-0086,2025-09-12,21,2031.46,CAD
S06,HDWR-0093,2025-09-12,12,5361.74,CAD
S03,FUEL-0066,2025-09-13,15,3674.83,CAD
S06,FUEL-0101,2025-09-13,14,693.57,CAD
S01,LUBE-0120,2025-09-13,19,10148.12,CAD
S02,FUEL-0109,2025-09-14,13,3445.68,CAD
S05,HDWR-0093,2025-09-14,21,11532.5,CAD
S02,SEED-0098,2025-09-15,45,2046.61,CAD
S03,TIRE-0061,2025-09-15,18,8407.19,CAD
S01,FEED-0115,2025-09-15,28,8383.02,CAD
S02,FUEL-0091,2025-09-15,14,3470.01,CAD
S04,FEED-0075,2025-09-16,8,2383.44,CAD
S04,TIRE-0087,2025-09-16,18,8848.0,CAD
S04,LUBE-0065,2025-09-16,15,2671.79,CAD
S04,TIRE-0087,2025-09-16,10,5137.68,CAD
S04,HDWR-0088,2025-09-16,10,4965.68,CAD
S05,FUEL-0109,2025-09-16,18,4555.15,CAD
S06,SEED-0108,2025-09-17,45,14342.53,CAD
S02,FEED-0104,2025-09-17,45,17293.8,CAD
S05,FEED-0104,2025-09-17,27,9979.93,CAD
S01,TIRE-0084,2025-09-17,24,9457.08,CAD
S06,FUEL-0069,2025-09-17,17,8836.03,CAD
S05,HDWR-0107,2025-09-17,14,1386.76,CAD
S03,LUBE-0112,2025-09-17,11,617.39,CAD
S06,SEED-0071,2025-09-18,24,10479.58,CAD
S06,HDWR-0113,2025-09-18,15,6471.68,CAD
S06,TIRE-0084,2025-09-18,15,6271.75,CAD
S01,LUBE-0092,2025-09-18,18,6953.84,CAD
S01,FEED-0102,2025-09-18,30,5176.77,CAD
S05,TIRE-0086,2025-09-19,21,1891.86,CAD
S01,FEED-0104,2025-09-19,21,8355.45,CAD
S02,FEED-0097,2025-09-19,12,4281.7,CAD
S04,SEED-0098,2025-09-19,30,1623.19,CAD
S06,TIRE-0119,2025-09-20,18,1093.81,CAD
S02,HDWR-0083,2025-09-22,15,6528.94,CAD
S06,SEED-0100,2025-09-22,41,21216.17,CAD
S06,LUBE-0120,2025-09-22,19,10490.65,CAD
S04,LUBE-0099,2025-09-23,10,417.11,CAD
S04,TIRE-0087,2025-09-23,6,2886.52,CAD
S06,HDWR-0094,2025-09-23,12,921.59,CAD
S03,FEED-0115,2025-09-23,25,7609.09,CAD
S01,FEED-0115,2025-09-23,16,4673.37,CAD
S02,TIRE-0064,2025-09-23,10,4648.45,CAD
S06,HDWR-0110,2025-09-24,17,8511.05,CAD
S05,HDWR-0083,2025-09-24,19,8573.31,CAD
S02,SEED-0098,2025-09-24,25,1068.77,CAD
S03,TIRE-0064,2025-09-24,17,6408.7,CAD
S05,TIRE-0089,2025-09-25,20,8694.96,CAD
S03,SEED-0100,2025-09-25,17,8236.77,CAD
S02,FEED-0106,2025-09-25,26,11754.95,CAD
S05,SEED-0118,2025-09-25,8,1791.56,CAD
S03,FUEL-0109,2025-09-25,14,3780.86,CAD
S03,FEED-0115,2025-09-25,22,5833.25,CAD
S03,FEED-0104,2025-09-25,39,16545.38,CAD
S02,FEED-0115,2025-09-25,31,9745.92,CAD
S01,FEED-0104,2025-09-26,36,13263.88,CAD
S04,TIRE-0077,2025-09-26,32,5923.24,CAD
S05,SEED-0100,2025-09-26,40,20887.68,CAD
S05,SEED-0096,2025-09-26,30,10049.7,CAD
S01,SEED-0098,2025-09-26,16,681.8,CAD
S02,HDWR-0083,2025-09-27,15,7148.64,CAD
S02,HDWR-0093,2025-09-28,10,5345.92,CAD
S05,SEED-0098,2025-09-29,32,1622.29,CAD
S01,TIRE-0086,2025-09-29,14,1252.44,CAD
S01,FEED-0115,2025-09-29,39,11369.24,CAD
S03,TIRE-0064,2025-09-29,12,4529.11,CAD
S01,FUEL-0091,2025-09-29,24,5110.05,CAD
S06,HDWR-0107,2025-09-29,13,1313.02,CAD
S03,SEED-0108,2025-09-29,42,15782.99,CAD
S01,FEED-0116,2025-09-29,33,7548.07,CAD
S03,FUEL-0079,2025-09-29,18,7894.38,CAD
S04,LUBE-0092,2025-09-30,14,4925.23,CAD
S04,FEED-0085,2025-09-30,12,4449.63,CAD
S02,FUEL-0080,2025-09-30,19,2474.09,CAD
S05,TIRE-0087,2025-09-30,13,5759.42,CAD
S05,FEED-0095,2025-09-30,10,416.54,CAD
S03,FEED-0104,2025-10-01,25,9254.6,CAD
S02,FUEL-0072,2025-10-01,13,5802.55,CAD
S05,LUBE-0120,2025-10-01,15,8879.84,CAD
S01,FEED-0081,2025-10-01,49,21913.66,CAD
S04,SEED-0111,2025-10-01,21,7701.41,CAD
S05,HDWR-0103,2025-10-01,19,2393.04,CAD
S04,SEED-0111,2025-10-02,6,2278.29,CAD
S02,SEED-0098,2025-10-02,9,471.84,CAD
S03,SEED-0062,2025-10-02,19,6960.46,CAD
S03,TIRE-0119,2025-10-03,11,719.16,CAD
S04,FUEL-0101,2025-10-03,31,1460.79,CAD
S05,FUEL-0091,2025-10-03,19,4072.85,CAD
S03,SEED-0096,2025-10-03,36,11505.67,CAD
S02,HDWR-0088,2025-10-03,4,2398.91,CAD
S02,SEED-0098,2025-10-03,21,1021.8,CAD
S01,LUBE-0112,2025-10-04,29,1917.1,CAD
S02,FUEL-0109,2025-10-04,9,2195.14,CAD
S06,FUEL-0117,2025-10-05,11,2831.9,CAD
S02,LUBE-0092,2025-10-06,17,5642.86,CAD
S06,SEED-0108,2025-10-06,31,10389.97,CAD
S03,SEED-0111,2025-10-06,4,1349.86,CAD
S05,FEED-0116,2025-10-06,20,5270.38,CAD
S04,SEED-0078,2025-10-06,26,1826.11,CAD
S02,FUEL-0109,2025-10-07,10,2210.83,CAD
S01,FEED-0106,2025-10-07,26,12630.0,CAD
S02,FUEL-0101,2025-10-07,10,491.18,CAD
S02,LUBE-0099,2025-10-07,20,874.01,CAD
S01,LUBE-0092,2025-10-07,16,5848.33,CAD
S05,HDWR-0093,2025-10-07,19,8445.98,CAD
S03,SEED-0096,2025-10-08,21,6883.33,CAD
S03,HDWR-0103,2025-10-08,11,1435.63,CAD
S06,SEED-0111,2025-10-08,45,14987.41,CAD
S01,TIRE-0086,2025-10-08,16,1739.82,CAD
S05,TIRE-0089,2025-10-08,8,3226.62,CAD
S04,HDWR-0083,2025-10-09,7,2941.97,CAD
S02,SEED-0114,2025-10-09,10,1518.62,CAD
S05,TIRE-0077,2025-10-09,20,3552.83,CAD
S02,HDWR-0094,2025-10-09,22,1688.53,CAD
S04,FUEL-0069,2025-10-10,13,6534.41,CAD
S06,SEED-0096,2025-10-10,30,10530.33,CAD
S04,SEED-0111,2025-10-10,19,6250.0,CAD
S02,TIRE-0087,2025-10-10,24,11063.76,CAD
S01,FUEL-0069,2025-10-11,7,4165.02,CAD
S05,FEED-0104,2025-10-11,20,6982.39,CAD
S05,SEED-0098,2025-10-12,28,1522.04,CAD
S05,FUEL-0069,2025-10-13,30,17099.17,CAD
S02,TIRE-0105,2025-10-13,21,6350.19,CAD
S02,SEED-0096,2025-10-13,6,2211.52,CAD
S01,FUEL-0109,2025-10-13,24,5066.09,CAD
S06,HDWR-0113,2025-10-13,15,5264.51,CAD
S03,HDWR-0103,2025-10-14,7,833.73,CAD
S03,SEED-0114,2025-10-14,31,5035.09,CAD
S05,FUEL-0079,2025-10-14,17,7989.65,CAD
S05,LUBE-0120,2025-10-14,22,13390.74,CAD
S01,HDWR-0103,2025-10-14,36,5026.61,CAD
S04,SEED-0096,2025-10-14,26,9592.91,CAD
S06,SEED-0114,2025-10-14,22,3357.19,CAD
S02,SEED-0082,2025-10-14,27,1645.74,CAD
S04,FEED-0104,2025-10-15,21,8020.83,CAD
S04,SEED-0082,2025-10-15,31,1906.75,CAD
S06,TIRE-0119,2025-10-15,28,1687.31,CAD
S06,HDWR-0083,2025-10-15,4,1819.01,CAD
S06,FEED-0116,2025-10-16,26,6989.37,CAD
S06,SEED-0114,2025-10-16,15,1869.32,CAD
S02,LUBE-0120,2025-10-16,32,16973.29,CAD
S04,FEED-0104,2025-10-16,11,3823.39,CAD
S03,FUEL-0101,2025-10-16,32,1695.85,CAD
S04,SEED-0114,2025-10-16,21,2931.07,CAD
S03,SEED-0078,2025-10-16,45,2762.64,CAD
S03,TIRE-0089,2025-10-16,18,7238.86,CAD
S03,FEED-0081,2025-10-16,27,12731.39,CAD
S01,FEED-0085,2025-10-17,19,7729.73,CAD
S05,SEED-0108,2025-10-17,25,7883.93,CAD
S03,TIRE-0076,2025-10-17,14,7777.21,CAD
S05,HDWR-0067,2025-10-17,6,78.86,CAD
S02,HDWR-0094,2025-10-17,2,153.31,CAD
S01,FEED-0097,2025-10-17,22,7620.92,CAD
S04,FEED-0095,2025-10-18,31,1375.63,CAD
S01,SEED-0082,2025-10-18,26,1350.18,CAD
S06,FEED-0085,2025-10-18,16,5649.16,CAD
S06,TIRE-0105,2025-10-19,26,8360.49,CAD
S04,LUBE-0099,2025-10-19,21,926.74,CAD
S02,SEED-0114,2025-10-19,19,2747.41,CAD
S03,HDWR-0094,2025-10-20,12,947.82,CAD
S04,HDWR-0107,2025-10-20,10,1122.36,CAD
S03,HDWR-0094,2025-10-20,13,997.84,CAD
S05,HDWR-0107,2025-10-20,14,1456.21,CAD
S02,SEED-0082,2025-10-20,24,1193.99,CAD
S03,SEED-0062,2025-10-20,34,13479.86,CAD
S03,SEED-0063,2025-10-20,13,4579.5,CAD
S01,SEED-0098,2025-10-21,1,52.97,CAD
S01,TIRE-0084,2025-10-21,20,8235.42,CAD
S04,HDWR-0083,2025-10-21,15,6360.02,CAD
S06,LUBE-0120,2025-10-21,22,10367.79,CAD
S01,FEED-0104,2025-10-21,17,7205.78,CAD
S02,TIRE-0105,2025-10-21,16,4483.83,CAD
S03,FEED-0095,2025-10-21,6,273.78,CAD
S06,TIRE-0084,2025-10-21,26,9858.72,CAD
S03,LUBE-0068,2025-10-21,31,15932.13,CAD
S05,FEED-0081,2025-10-22,24,12156.14,CAD
S01,SEED-0071,2025-10-22,23,9663.45,CAD
S02,LUBE-0112,2025-10-22,13,887.42,CAD
S04,LUBE-0068,2025-10-22,19,8858.92,CAD
S04,FEED-0115,2025-10-22,41,12150.84,CAD
S06,TIRE-0119,2025-10-23,21,1346.5,CAD
S05,FUEL-0091,2025-10-23,20,4412.93,CAD
S06,FEED-0081,2025-10-23,15,6518.24,CAD
S03,LUBE-0065,2025-10-23,17,2898.29,CAD
S06,FUEL-0109,2025-10-23,20,4411.35,CAD
S03,SEED-0078,2025-10-23,12,789.36,CAD
S01,SEED-0100,2025-10-23,31,13578.84,CAD
S05,FUEL-0101,2025-10-23,6,305.9,CAD
S03,TIRE-0089,2025-10-24,14,5976.21,CAD
S06,SEED-0098,2025-10-24,17,882.49,CAD
S01,FEED-0075,2025-10-24,14,3961.41,CAD
S06,TIRE-0084,2025-10-24,18,6962.93,CAD
S03,HDWR-0107,2025-10-24,20,2270.76,CAD
S04,FEED-0085,2025-10-24,38,12299.01,CAD
S04,SEED-0111,2025-10-24,25,8353.9,CAD
S01,FEED-0085,2025-10-26,10,3958.65,CAD
S03,FEED-0085,2025-10-26,19,6285.59,CAD
S06,HDWR-0094,2025-10-26,22,1648.92,CAD
S06,SEED-0100,2025-10-27,23,12454.98,CAD
S06,SEED-0063,2025-10-27,7,2699.82,CAD
S05,FUEL-0101,2025-10-27,22,1144.17,CAD
S06,TIRE-0084,2025-10-27,17,6195.94,CAD
S04,TIRE-0076,2025-10-27,15,7995.02,CAD
S02,TIRE-0089,2025-10-28,21,8349.71,CAD
S04,LUBE-0092,2025-10-28,9,2812.69,CAD
S01,TIRE-0087,2025-10-28,16,6806.46,CAD
S01,SEED-0096,2025-10-28,21,7668.46,CAD
S03,SEED-0096,2025-10-28,27,8978.9,CAD
S02,SEED-0100,2025-10-28,15,8301.15,CAD
S03,FEED-0102,2025-10-29,19,2649.87,CAD
S01,FUEL-0079,2025-10-29,22,10886.48,CAD
S06,LUBE-0099,2025-10-29,11,502.22,CAD
S04,TIRE-0086,2025-10-30,18,1931.72,CAD
S02,FEED-0104,2025-10-30,12,5166.24,CAD
S02,FEED-0085,2025-10-30,21,7380.18,CAD
S01,TIRE-0119,2025-10-30,21,1350.96,CAD
S06,FEED-0102,2025-10-30,7,1007.59,CAD
S06,HDWR-0103,2025-10-31,4,556.76,CAD
S04,SEED-0118,2025-10-31,32,8338.57,CAD
S06,FEED-0106,2025-10-31,20,8834.84,CAD
S05,FEED-0095,2025-11-02,8,372.82,CAD
S01,TIRE-0089,2025-11-02,23,9903.94,CAD
S05,FUEL-0109,2025-11-02,18,4146.26,CAD
S06,FEED-0106,2025-11-03,17,7633.74,CAD
S04,FEED-0102,2025-11-03,20,2975.99,CAD
S02,HDWR-0088,2025-11-03,16,9095.16,CAD
S05,FUEL-0091,2025-11-03,15,3410.1,CAD
S03,FEED-0095,2025-11-03,13,590.46,CAD
S02,HDWR-0094,2025-11-04,19,1299.06,CAD
S01,FEED-0102,2025-11-04,8,1149.36,CAD
S05,FUEL-0091,2025-11-04,11,2434.65,CAD
S03,FEED-0102,2025-11-04,9,1572.35,CAD
S02,SEED-0078,2025-11-04,12,773.47,CAD
S02,FEED-0070,2025-11-04,12,3098.87,CAD
S01,SEED-0082,2025-11-04,3,145.65,CAD
S02,FEED-0074,2025-11-04,13,2452.06,CAD
S01,FEED-0095,2025-11-04,5,211.36,CAD
S01,FUEL-0117,2025-11-05,23,5427.38,CAD
S03,FEED-0074,2025-11-05,17,3450.04,CAD
S05,SEED-0098,2025-11-05,13,621.47,CAD
S04,LUBE-0090,2025-11-05,21,2140.57,CAD
S05,FEED-0081,2025-11-05,21,10347.14,CAD
S06,TIRE-0084,2025-11-06,29,12044.87,CAD
S06,SEED-0082,2025-11-06,8,492.86,CAD
S01,SEED-0108,2025-11-06,9,3031.38,CAD
S04,FEED-0075,2025-11-06,12,3542.89,CAD
S01,SEED-0100,2025-11-06,11,5499.02,CAD
S04,LUBE-0112,2025-11-06,17,959.18,CAD
S03,HDWR-0110,2025-11-06,20,8286.2,CAD
S04,FEED-0074,2025-11-07,4,810.47,CAD
S05,HDWR-0088,2025-11-07,14,6784.59,CAD
S04,HDWR-0088,2025-11-07,11,5662.63,CAD
S04,SEED-0108,2025-11-07,11,3862.88,CAD
S06,TIRE-0076,2025-11-07,5,2827.41,CAD
S04,SEED-0111,2025-11-07,7,2873.01,CAD
S04,SEED-0114,2025-11-07,8,1002.64,CAD
S02,TIRE-0084,2025-11-07,20,8573.42,CAD
S04,FEED-0115,2025-11-08,14,4130.47,CAD
S04,TIRE-0119,2025-11-08,29,1597.93,CAD
S01,FEED-0102,2025-11-09,10,1554.34,CAD
S06,FEED-0116,2025-11-09,16,3429.93,CAD
S03,TIRE-0077,2025-11-10,16,2610.24,CAD
S03,SEED-0111,2025-11-10,11,3803.38,CAD
S05,SEED-0114,2025-11-10,9,1392.42,CAD
S02,FEED-0116,2025-11-10,12,2638.13,CAD
S04,SEED-0111,2025-11-11,19,7149.0,CAD
S04,SEED-0082,2025-11-11,11,564.26,CAD
S03,LUBE-0092,2025-11-11,1,400.42,CAD
S05,TIRE-0076,2025-11-11,11,5773.45,CAD
S05,TIRE-0061,2025-11-11,10,5262.22,CAD
S02,HDWR-0103,2025-11-11,21,2844.48,CAD
S04,LUBE-0068,2025-11-12,18,8182.27,CAD
S01,FEED-0097,2025-11-12,14,4030.74,CAD
S04,SEED-0114,2025-11-12,9,1210.53,CAD
S02,FUEL-0080,2025-11-12,12,1458.97,CAD
S04,FEED-0074,2025-11-12,12,2213.52,CAD
S03,FUEL-0117,2025-11-12,15,4343.34,CAD
S02,FUEL-0072,2025-11-13,16,7170.57,CAD
S04,FUEL-0109,2025-11-13,17,3619.22,CAD
S04,TIRE-0073,2025-11-13,25,8589.82,CAD
S04,FEED-0097,2025-11-13,4,1333.12,CAD
S02,LUBE-0065,2025-11-14,15,2917.35,CAD
S03,FUEL-0117,2025-11-14,16,4605.02,CAD
S01,FEED-0104,2025-11-14,20,8622.09,CAD
S04,HDWR-0083,2025-11-14,24,9499.77,CAD
S02,TIRE-0077,2025-11-14,32,5834.09,CAD
S02,FEED-0106,2025-11-14,10,4405.15,CAD
S05,TIRE-0084,2025-11-14,35,16411.58,CAD
S04,HDWR-0094,2025-11-14,12,836.39,CAD
S06,TIRE-0119,2025-11-14,6,374.97,CAD
S03,HDWR-0113,2025-11-14,22,8314.31,CAD
S03,SEED-0082,2025-11-15,15,928.29,CAD
S04,SEED-0111,2025-11-15,11,4538.3,CAD
S06,FEED-0097,2025-11-15,14,5001.56,CAD
S05,FUEL-0079,2025-11-16,10,4206.78,CAD
S05,TIRE-0061,2025-11-16,9,4670.74,CAD
S01,FEED-0081,2025-11-16,11,4569.08,CAD
S06,TIRE-0089,2025-11-17,18,8157.89,CAD
S01,TIRE-0077,2025-11-17,16,3213.45,CAD
S01,FUEL-0117,2025-11-17,12,3251.54,CAD
S01,FUEL-0101,2025-11-17,25,1215.94,CAD
S03,HDWR-0103,2025-11-17,4,453.97,CAD
S05,FEED-0074,2025-11-18,6,1425.99,CAD
S01,SEED-0082,2025-11-18,4,219.28,CAD
S06,SEED-0111,2025-11-18,16,5627.47,CAD
S06,FEED-0102,2025-11-19,5,763.89,CAD
S05,HDWR-0103,2025-11-19,16,1779.84,CAD
S02,TIRE-0087,2025-11-19,37,17297.5,CAD
S04,SEED-0098,2025-11-19,13,641.74,CAD
S01,SEED-0118,2025-11-20,13,3131.23,CAD
S06,SEED-0063,2025-11-20,8,2662.87,CAD
S03,TIRE-0087,2025-11-20,30,16101.25,CAD
S03,TIRE-0105,2025-11-20,22,7710.06,CAD
S06,LUBE-0092,2025-11-20,16,5295.97,CAD
S03,TIRE-0089,2025-11-21,13,5785.46,CAD
S04,SEED-0108,2025-11-21,16,6369.63,CAD
S06,FUEL-0072,2025-11-21,19,8484.76,CAD
S06,TIRE-0086,2025-11-21,11,1200.82,CAD
S04,TIRE-0089,2025-11-22,34,12318.2,CAD
S05,SEED-0098,2025-11-22,14,591.2,CAD
S02,TIRE-0077,2025-11-23,18,2888.75,CAD
S04,FEED-0115,2025-11-23,9,2488.13,CAD
S01,HDWR-0067,2025-11-23,12,141.98,CAD
S05,FUEL-0091,2025-11-23,17,4144.34,CAD
S01,FEED-0106,2025-11-24,10,3843.99,CAD
S03,TIRE-0086,2025-11-24,1,97.4,CAD
S02,FEED-0081,2025-11-24,8,3613.92,CAD
S06,HDWR-0093,2025-11-24,21,9540.93,CAD
S04,LUBE-0099,2025-11-24,1,43.14,CAD
S05,SEED-0114,2025-11-24,13,2119.19,CAD
S04,HDWR-0093,2025-11-25,19,9221.46,CAD
S01,FEED-0097,2025-11-25,1,339.62,CAD
S02,FEED-0102,2025-11-25,12,1902.3,CAD
S02,FEED-0102,2025-11-25,18,2488.89,CAD
S01,FEED-0085,2025-11-26,11,4551.91,CAD
S05,SEED-0118,2025-11-26,16,3959.44,CAD
S04,FEED-0081,2025-11-26,7,3119.49,CAD
S03,HDWR-0103,2025-11-26,23,2678.18,CAD
S03,LUBE-0092,2025-11-26,10,3193.98,CAD
S03,SEED-0100,2025-11-27,11,4944.66,CAD
S03,FEED-0115,2025-11-27,17,5015.09,CAD
S01,HDWR-0110,2025-11-27,19,8202.91,CAD
S06,FUEL-0109,2025-11-27,25,6559.97,CAD
S05,SEED-0063,2025-11-28,4,1496.21,CAD
S05,FUEL-0117,2025-11-28,13,2920.96,CAD
S03,SEED-0118,2025-11-28,6,1604.99,CAD
S06,TIRE-0073,2025-11-29,20,6880.83,CAD
S04,SEED-0063,2025-11-29,10,3817.78,CAD
S01,TIRE-0086,2025-12-01,15,1483.54,CAD
S03,FEED-0104,2025-12-01,7,2987.54,CAD
S02,FUEL-0091,2025-12-01,3,693.67,CAD
S03,LUBE-0120,2025-12-02,22,10412.27,CAD
S06,SEED-0082,2025-12-02,4,210.87,CAD
S03,FEED-0074,2025-12-03,2,458.18,CAD
S01,LUBE-0120,2025-12-03,9,5262.54,CAD
S01,HDWR-0107,2025-12-03,21,2682.1,CAD
S03,FEED-0104,2025-12-03,5,1960.34,CAD
S05,FEED-0085,2025-12-03,6,2126.48,CAD
S03,LUBE-0090,2025-12-03,26,2964.26,CAD
S05,FEED-0095,2025-12-04,1,41.42,CAD
S03,LUBE-0112,2025-12-04,18,1027.46,CAD
S02,SEED-0118,2025-12-04,8,2159.03,CAD
S05,FUEL-0109,2025-12-04,5,1145.62,CAD
S04,FEED-0085,2025-12-04,11,4060.61,CAD
S01,FEED-0085,2025-12-04,7,2846.32,CAD
S01,FEED-0102,2025-12-05,9,1479.27,CAD
S03,FEED-0106,2025-12-05,6,2557.0,CAD
S06,FEED-0081,2025-12-05,4,1830.89,CAD
S06,HDWR-0107,2025-12-06,19,2385.98,CAD
S01,TIRE-0086,2025-12-06,20,1763.88,CAD
S06,LUBE-0099,2025-12-06,5,183.87,CAD
S03,TIRE-0105,2025-12-06,11,3845.54,CAD
S03,FUEL-0101,2025-12-07,29,1451.29,CAD
S02,HDWR-0110,2025-12-07,28,13451.53,CAD
S06,HDWR-0088,2025-12-08,12,7111.13,CAD
S06,FUEL-0117,2025-12-08,23,5902.08,CAD
S04,TIRE-0087,2025-12-08,23,12351.54,CAD
S02,SEED-0078,2025-12-08,7,559.19,CAD
S02,HDWR-0113,2025-12-08,19,6598.89,CAD
S06,SEED-0082,2025-12-08,4,245.58,CAD
S01,SEED-0098,2025-12-09,6,269.53,CAD
S02,LUBE-0065,2025-12-09,11,2011.1,CAD
S01,TIRE-0076,2025-12-09,11,5179.85,CAD
S01,TIRE-0086,2025-12-09,15,1547.7,CAD
S02,SEED-0078,2025-12-09,5,385.24,CAD
S02,FUEL-0109,2025-12-09,19,5052.64,CAD
S02,SEED-0098,2025-12-09,8,379.81,CAD
S06,FUEL-0091,2025-12-09,6,1360.25,CAD
S01,LUBE-0065,2025-12-10,28,4757.07,CAD
S03,LUBE-0090,2025-12-10,9,1120.37,CAD
S06,LUBE-0099,2025-12-10,12,560.37,CAD
S02,LUBE-0090,2025-12-10,19,2511.18,CAD
S01,FEED-0074,2025-12-10,7,1568.47,CAD
S03,FUEL-0080,2025-12-10,26,3449.74,CAD
S04,TIRE-0073,2025-12-11,13,4321.34,CAD
S05,SEED-0063,2025-12-11,6,2293.24,CAD
S05,FUEL-0091,2025-12-11,2,434.9,CAD
S04,TIRE-0084,2025-12-11,26,12033.72,CAD
S02,FUEL-0109,2025-12-11,32,6972.78,CAD
S02,LUBE-0090,2025-12-11,14,1540.6,CAD
S05,SEED-0082,2025-12-11,6,303.94,CAD
S06,HDWR-0088,2025-12-12,13,6227.28,CAD
S06,HDWR-0107,2025-12-12,16,1583.72,CAD
S06,HDWR-0088,2025-12-12,23,11883.75,CAD
S02,SEED-0114,2025-12-12,10,1487.23,CAD
S06,SEED-0096,2025-12-13,8,2624.83,CAD
S06,HDWR-0113,2025-12-14,12,4505.26,CAD
S05,LUBE-0099,2025-12-14,9,339.98,CAD
S04,FUEL-0101,2025-12-15,7,335.73,CAD
S03,TIRE-0087,2025-12-15,9,3714.81,CAD
S04,SEED-0063,2025-12-15,7,2482.55,CAD
S06,FEED-0074,2025-12-15,1,205.75,CAD
S02,LUBE-0099,2025-12-15,27,1197.66,CAD
S02,LUBE-0090,2025-12-16,26,3116.21,CAD
S03,SEED-0118,2025-12-16,6,1585.31,CAD
S06,LUBE-0090,2025-12-16,10,1074.78,CAD
S03,SEED-0118,2025-12-16,10,2666.96,CAD
S03,TIRE-0105,2025-12-16,13,4531.8,CAD
S01,TIRE-0061,2025-12-17,21,10720.55,CAD
S02,FEED-0115,2025-12-17,4,1342.07,CAD
S03,LUBE-0099,2025-12-17,26,1138.93,CAD
S03,SEED-0098,2025-12-17,5,239.96,CAD
S05,LUBE-0068,2025-12-17,11,5223.07,CAD
S01,HDWR-0103,2025-12-18,25,3531.02,CAD
S05,SEED-0082,2025-12-18,6,373.95,CAD
S02,SEED-0096,2025-12-18,6,2090.93,CAD
S05,SEED-0062,2025-12-18,3,1243.8,CAD
S02,HDWR-0110,2025-12-18,20,10111.62,CAD
S05,HDWR-0113,2025-12-18,28,11760.32,CAD
S02,HDWR-0113,2025-12-19,6,2710.76,CAD
S05,FUEL-0072,2025-12-19,17,7866.69,CAD
S05,LUBE-0092,2025-12-19,18,5982.98,CAD
S03,TIRE-0076,2025-12-19,18,9331.38,CAD
S06,FUEL-0109,2025-12-19,14,3116.27,CAD
S03,FEED-0085,2025-12-19,8,2596.09,CAD
S02,FEED-0116,2025-12-19,7,1718.82,CAD
S03,TIRE-0119,2025-12-19,14,827.36,CAD
S06,LUBE-0120,2025-12-20,17,9666.46,CAD
S02,FUEL-0066,2025-12-20,24,6518.62,CAD
S06,FEED-0081,2025-12-20,6,2527.93,CAD
S05,FEED-0104,2025-12-20,3,1260.91,CAD
S04,FEED-0074,2025-12-20,3,623.32,CAD
S06,TIRE-0119,2025-12-21,28,1758.06,CAD
S06,HDWR-0113,2025-12-22,11,4571.57,CAD
S05,FUEL-0066,2025-12-22,9,2018.28,CAD
S02,HDWR-0094,2025-12-22,19,1611.71,CAD
S06,LUBE-0120,2025-12-22,29,17142.28,CAD
S03,FUEL-0091,2025-12-22,22,5351.74,CAD
S03,FUEL-0079,2025-12-23,18,9584.8,CAD
S03,FUEL-0091,2025-12-23,15,3316.25,CAD
S03,FEED-0102,2025-12-23,2,345.54,CAD
S06,TIRE-0087,2025-12-23,13,6649.66,CAD
S02,FEED-0116,2025-12-23,9,1932.22,CAD
S03,FEED-0104,2025-12-24,6,2697.31,CAD
S03,TIRE-0087,2025-12-24,18,9605.1,CAD
S02,HDWR-0107,2025-12-24,13,1642.28,CAD
S04,SEED-0118,2025-12-25,11,3069.41,CAD
S01,TIRE-0087,2025-12-25,19,8253.03,CAD
S02,TIRE-0061,2025-12-25,23,11527.89,CAD
S02,HDWR-0088,2025-12-25,9,5187.54,CAD
S05,FEED-0095,2025-12-25,5,202.28,CAD
S04,SEED-0118,2025-12-25,7,1548.08,CAD
S03,FUEL-0109,2025-12-25,8,1753.2,CAD
S02,FUEL-0072,2025-12-25,31,15819.4,CAD
S04,TIRE-0084,2025-12-26,12,4982.66,CAD
S03,FUEL-0072,2025-12-26,9,4598.11,CAD
S05,FEED-0115,2025-12-26,7,2333.57,CAD
S06,HDWR-0107,2025-12-26,21,2521.7,CAD
S04,FUEL-0091,2025-12-26,11,2217.48,CAD
S03,HDWR-0113,2025-12-26,24,9586.46,CAD
S06,TIRE-0089,2025-12-26,17,6746.28,CAD
S04,SEED-0071,2025-12-27,6,2897.45,CAD
S06,LUBE-0090,2025-12-27,12,1409.15,CAD
S02,SEED-0118,2025-12-28,5,1254.4,CAD
S02,FEED-0102,2025-12-28,6,1061.63,CAD
S06,HDWR-0088,2025-12-28,27,13744.73,CAD
S06,HDWR-0094,2025-12-29,11,894.81,CAD
S04,HDWR-0083,2025-12-29,1,505.63,CAD
S05,FEED-0075,2025-12-29,7,1905.99,CAD
S04,SEED-0108,2025-12-29,6,2356.27,CAD
S01,FEED-0115,2025-12-30,6,1769.66,CAD
S03,TIRE-0061,2025-12-30,22,10155.09,CAD
S01,TIRE-0105,2025-12-30,6,1663.97,CAD
S06,SEED-0098,2025-12-30,4,179.2,CAD
S05,HDWR-0088,2025-12-30,19,11369.2,CAD
S03,TIRE-0061,2025-12-31,28,13102.76,CAD
S06,TIRE-0087,2025-12-31,11,5478.4,CAD
S03,SEED-0111,2025-12-31,3,1089.21,CAD
S06,TIRE-0077,2025-12-31,7,1462.09,CAD
S06,FUEL-0079,2025-12-31,23,10322.19,CAD
